Ax,Ay,Az
2085,-7370,2592
-2777,6166,3378
2715,-5697,-2360
-1172,6152,18324
-482,-7765,-3386
-134,8080,7311
-1213,-10320,10069
-2264,12128,2740
844,-10213,-4345
1455,7703,18780
-2904,-2600,-11972
3459,-46,8266
-2806,-2300,-1175
1825,5301,16139
-456,-3164,-10229
1533,-2339,17571
-1536,5428,3188
1007,-6662,12737
409,5000,-7407
346,-4742,14247
-2021,5610,728
3867,-7661,-1899
-2776,8676,5851
4334,-10824,11220
-2170,12278,1552
1551,-10096,-3040
-2295,8160,18003
1406,-3318,-11814
-1615,9929,7560
2668,-10378,-182
-2962,8156,15645
-676,-8044,-10540
1326,7357,18580
-1153,-6397,2280
544,8234,12650
899,-9584,-365
391,8491,17002
-1989,-3702,-12068
3628,-560,15106
-3015,2280,-3031
4064,676,13771
-1894,-2400,-10074
1635,-855,17110
-2243,4488,-2320
3077,-8240,4347
-1951,9481,-4730
1197,-9611,14787
-309,7362,673
3101,-7737,547
-3705,7737,16558
2710,-7192,5253
-2892,8937,-321
1975,-9822,848
-1843,8744,16074
943,-4414,-11849
-609,278,15294
757,855,-2107
-3338,11836,13036
1674,-9407,-10186
1704,8682,18072
-1856,-4850,-3964
2781,3788,5639
-1393,-6220,-5108
789,8474,15368
-345,-5807,-10669
3002,-290,20300
-3871,3230,1029
2826,-3697,11993
-2841,951,-7270
1671,-1369,17075
-2026,3721,-4068
2899,-6745,2802
-3389,9567,1347
3150,-10989,13885
-1389,11209,-2182
993,-8906,1509
-3588,8702,14666
2438,-5582,-10049
-2813,4986,4843
2924,-7404,3390
-2721,9192,13598
337,-6870,-10510
522,8129,20854
26,-8344,631
-808,9877,11458
2173,-9918,-7016
345,8944,17749
-1904,-5728,-5448
2547,1921,4411
-3507,-1951,8
2563,5417,11363
-1098,-6350,-10019
869,1943,19529
-3844,2694,-6816
2737,-7058,7664
-3168,7253,-5377
2921,-5999,16348
-2422,4676,-3440
757,-6409,5767
-3918,8189,12674
2906,-8770,8207
-2579,10084,-3544
1141,-9820,4606
-2211,8857,12644
2539,-6300,-10476
-948,2773,14704
2697,-3328,1337
-3583,6787,10400
2201,-7388,-9716
1355,2845,19980
-881,2030,-8055
1777,-6490,8401
187,6176,-5280
-683,-4483,16643
-693,-7709,-4728
2677,1986,7454
-3785,689,11344
2877,-231,9072
-2354,-3030,-4460
894,2132,5841
-2249,1829,-7895
2958,-5385,7321
-1146,9158,-2156
3198,-9332,15345
-3537,8557,-5394
2243,-7070,6251
1078,8266,10517
-607,-7242,-6879
-3582,8045,1650
2872,-10130,7065
-1923,10327,10783
1508,-8083,-9094
-656,2773,21590
905,-212,378
-1796,914,9026
2923,-4162,-5749
-3,3185,19018
-1684,1248,-8824
1372,-4872,8712
-3250,8840,-2969
630,-8493,15560
-441,-8894,-6267
866,4488,7735
-4028,834,9037
3365,-5097,-5599
-3653,4092,624
2780,-1695,8193
-1625,1798,9709
1845,-4977,10611
-1064,7716,8861
1119,-8965,10607
-2068,9407,-5740
3014,-8717,8268
-211,8086,8557
-1578,-7446,-8091
992,5200,12384
4014,-6943,5067
-3255,9966,7375
2244,-9467,-8133
288,5270,20382
-52,142,-10644
660,-4247,9393
1450,2919,-4253
-1888,-251,17005
-978,813,-7648
2264,-4524,12170
-3008,-1912,7630
2429,3172,11277
-1491,-6184,-6238
485,5105,9525
-2208,-64,7083
3843,-3811,-7086
-1715,7597,11343
4238,-6436,15619
-3076,5038,-7795
2159,-5036,10695
-187,7186,5910
157,-8220,-2895
187,9849,-1267
1800,-11354,10368
-2221,10080,7297
-1021,-8630,-6434
2106,5023,20738
-2665,-2989,1405
-2521,4402,5764
2964,-7160,-3899
-674,6049,18984
-1091,-816,-11093
306,-3158,12337
-2219,6645,-4272
-1266,-5026,15469
308,3463,-8523
1180,-4195,12321
-3469,6671,4105
3572,-8443,-1289
-3370,10126,-2165
2307,-11426,11409
-816,9717,5984
2687,-8617,-5217
-2427,6488,20116
1879,-7903,1989
-2732,7070,4489
2848,-6430,-3051
-944,6628,18650
-822,-7768,-11507
72,7511,8540
-1700,-9729,9012
-1838,11923,3798
590,-10222,-5296
1336,7337,19326
-3192,-1947,-11925
3537,-1062,8739
-3125,-1036,-2080
-2724,4087,16475
-974,-2235,-9782
1720,-2859,16466
-1898,5964,4088
1395,-7311,12572
-49,6031,-7265
379,-5612,13292
-2052,6125,2146
3978,-7781,-3131
-2538,8208,7056
4472,-10464,10297
-2356,12186,2543
1700,-10208,-4090
-1872,5599,18655
1126,-8515,-11905
-1249,10176,8134
2541,-10845,-1026
-2876,8712,16062
-859,-8287,-10254
1498,6968,17740
-1472,-5736,3473
940,7535,1946
470,-9205,-1232
372,8137,17624
-2012,-3043,-12044
3816,-1152,14768
-2820,3402,-3552
4332,-596,14222
1182,-1124,-9913
1584,-1608,16131
-2546,5024,-1037
3266,-8442,3207
-2308,9885,-4317
1494,-10264,14106
-344,7961,1876
3090,-7989,-944
-3480,7371,17548
2535,-6532,4446
1431,2237,-7391
384,-2393,16276
-1946,4336,-2693
3283,-7091,1303
-3273,9457,2541
3605,-11161,13221
-1589,11723,-1114
1160,-9343,51
-3265,8608,15850
2127,-4956,-10766
-2523,3866,5770
2891,-6391,2291
-2849,8509,14376
9,-7321,-10654
815,7970,20374
-325,-7908,939
-392,9554,12082
1835,-10004,-7223
370,8959,17159
-1946,-5157,-4064
2950,1110,2851
-3381,-557,1214
3098,4002,12226
-1391,-5193,-10162
1006,1076,18906
-3591,3271,-5506
2448,-7532,6728
-2869,8119,-5329
2915,-7309,15916
-2685,5608,-2214
2932,-6838,4003
-3911,8173,14008
2920,-8370,7210
-2743,9904,-2590
1390,-9982,3301
-2123,8963,13879
2074,-5772,-11079
-864,1898,15129
2150,-2020,41
-3576,5394,11344
2081,-6427,-9991
1527,1962,19551
-1244,2594,-6795
2162,6137,7678
-321,-8506,-5409
-164,9731,16364
-544,-7219,-3449
2816,1220,5736
-3890,1531,12671
2927,-1390,8158
-2545,-1742,-6673
1143,1006,18341
-2245,2471,-6795
2532,-5826,5916
-992,9527,-1311
2732,-10028,14979
-3584,9585,-4507
2170,-7685,4838
-3995,8494,11831
2986,-6804,-7957
-3402,7239,2556
2890,-9403,5980
-2176,10100,11685
1171,-7706,-9644
-249,2036,21513
666,586,321
-1499,-139,9882
2758,-3086,-6198
154,2189,18785
-1776,1763,-7911
1694,-5386,7458
-3371,9137,-2151
1236,7990,15308
-636,-8239,-5427
822,3737,6359
-4054,1397,10340
3209,-5746,-6744
-3587,5057,1519
2837,-3016,7108
-1893,2654,-5846
1527,-5398,9110
-660,7930,10013
903,-9043,9866
-1843,9759,-5184
2929,-9113,7121
-2277,8367,9839
3346,-7178,-8934
-1314,4444,13279
3667,-5879,3854
-3410,9052,8391
2247,-8951,-8717
675,4547,20381
-358,760,-9945
1017,-5040,9231
1097,3956,-4677
-1521,-1612,16999
-912,1744,-6784
2380,-4965,10814
-3334,-1110,8727
2610,2132,10688
-1798,-5290,-5773
619,4256,8420
-2252,520,8407
3636,-4305,-8000
-1520,8220,12254
4045,-7418,5189
-3250,6191,7277
2218,-5676,9286
258,7552,7353
-68,-7981,-4167
590,9425,-421
1479,-11159,9345
-1903,10322,8481
-997,-8561,-7497
-1506,4255,21143
1355,-2012,910
-2320,3202,6886
3045,-6293,-4572
-412,5155,19157
-1354,-165,-10436
604,-3783,11244
-2620,7446,-3925
-671,-6260,15620
57,4839,-7830
1019,-4968,10803
-3732,7138,5871
3549,-8228,-2808
-3537,9841,-1269
2520,1266,10363
-1053,-217,7318
2451,-3945,-6437
-2020,7002,20733
1621,-8370,1356
-2529,8033,5713
2971,-7295,-3922
-669,7176,5382
-1142,-7749,-5868
316,6813,9957
-2222,-8944,7765
-1263,11417,5020
333,-10128,-6375
1181,6670,19825
-3477,-1228,-11679
-288,-2242,9154
2112,265,-2853
-2529,2732,16747
-1017,-1281,-9193
1907,-3420,15185
-2265,6448,5203
1790,-7917,12309
-520,7107,-7018
386,-6502,12124
-2080,6674,3770
4034,-7849,-4515
-2314,7547,8578
4510,-9780,9026
-2610,11917,3824
1847,-3369,-5329
-1293,6168,19311
771,-8499,-11912
-732,10271,8715
2339,-11281,-2047
-2741,9322,16392
-992,-8495,-4006
1760,6370,19377
-1888,-4768,2644
1379,6510,3279
-71,-8633,-2262
395,7496,18221
-2034,-2253,-11851
-164,-1900,14060
-1150,4576,-3964
-2330,-2163,14769
873,372,-9482
1480,-2524,15000
-2857,5538,736
3457,-8525,1772
-2728,10069,-3702
1826,-10835,13361
-432,8628,3254
3017,-8291,-2380
-3178,6944,18480
2329,-5739,3592
-2910,7531,1975
2461,-9170,-1188
-1436,5559,17613
14,-7568,-12037
-394,8777,14707
-515,-10836,-3569
-2794,12273,14261
1164,-10005,-9893
1572,8307,16174
-2551,-3489,-11775
3259,1461,7477
-2346,-3802,21
1495,6669,15550
-353,-4224,-10571
3081,-1570,18766
-3507,4643,2175
488,-5639,12628
981,3481,-7399
380,-3513,15476
-1977,4847,-1162
3561,-7394,-129
-3043,9085,4088
3978,-11099,12418
-1830,12032,26
1321,-9719,-1290
-2875,8480,16830
1813,-4256,-11311
-2132,2711,6638
2799,-5129,1167
-2960,7686,14979
-324,-5102,-10705
1038,7813,19689
-681,-7295,1468
12,9060,12369
1437,-9839,-7395
367,8824,16328
-1957,-4522,-2758
3260,403,15347
-3283,677,-2010
3573,2608,12924
-1583,-4016,-10196
1178,231,18196
-3318,3824,-4227
2160,-7886,5842
-2546,8748,-5133
708,-8322,15509
-405,6325,-988
3028,-7221,2521
-3877,8018,15121
2835,-7978,6366
-2813,9577,-1615
1630,-9992,2228
-2011,8929,14892
1595,-5222,-11490
-754,1194,15394
1516,-759,-928
-3542,4151,12104
1916,-5346,-10161
1656,1155,18919
-1520,-5634,-5676
2428,5172,6845
-781,-7540,-5358
242,9294,15953
-445,-6647,-2329
2916,501,4119
-3923,2336,13895
2917,-2482,11400
-2706,-545,-6960
1369,-65,17830
-2136,3062,-5628
2137,-6283,4533
-878,9585,-126
2461,-10529,14617
-1085,10338,-3434
894,-8234,3329
-3856,8592,13196
2776,-6230,-8853
-3236,6326,3541
2964,-8647,4913
-2398,9805,12578
811,-7262,-10089
93,1327,21309
402,1401,379
-1221,-1169,10583
2549,-1958,-6598
242,1252,18385
-1830,-6425,-6969
2008,2984,6230
-3496,-3644,-1504
1734,7076,15042
-811,-7606,-4661
857,3030,5052
-4016,1899,11571
3064,-6366,-7748
-3454,5986,-5287
2909,-4265,16700
-2096,3412,-5006
1260,-5808,7892
-301,8039,11044
699,-8966,9275
-1574,9913,-4599
2828,-9410,6222
-2250,8576,10877
3105,-6924,-9494
-1199,3874,13840
3373,-5049,3000
-3482,8360,9081
2288,-8514,-9087
931,4010,20303
-491,1207,-9381
1308,-5556,9002
795,4817,-4920
-1229,-2583,16890
-837,2378,-6158
2466,-5270,9714
-3503,7868,9588
2738,1349,10175
-1973,-4578,-5363
706,3612,7572
-2242,960,9363
3475,-4688,-8621
-1416,8562,12834
3824,-8051,4390
-3342,6922,-6676
2247,-6115,8460
508,7751,8300
-185,-7802,-4926
864,9103,208
1269,-10978,8708
-1683,10367,9173
2026,-8471,-7961
-1284,3880,21285
1239,-1540,718
-2168,2623,7518
3034,-5686,-4946
-315,4639,19108
-1453,252,-10075
794,-4087,10611
-2814,7889,-3848
-340,-6939,15591
-60,5561,-7474
1019,-5329,10070
-3810,7348,6571
3533,-8094,-3454
-3577,2150,-902
2588,609,9901
-1134,218,7889
2355,-4227,-6929
-1790,7180,20932
1522,-8579,1151
-2435,8389,6328
3010,-7656,-4242
-539,7368,6106
-1186,-7749,-6342
460,6451,10573
-2373,-8514,7199
-998,11085,5560
2096,-9967,-6771
-506,6424,19958
327,-894,-11507
-53,-2651,9210
1980,865,-3196
-2375,2143,16806
-1019,-816,-8931
1971,-3617,14548
-2447,6724,5619
1952,-8122,12097
-683,7481,-6929
400,-6826,11588
-2123,6857,4412
4013,-7812,-5053
-2144,7218,9150
4514,-9454,8540
-2663,2515,4297
1944,-3679,-5720
-1104,6332,19527
667,-8512,-11815
-575,10194,8840
2260,-11335,-2337
-2650,9389,5204
-1036,-8540,-4443
1792,6140,19670
-2005,-4479,2396
1553,6188,3732
-242,-8406,-2554
384,7296,18436
-2051,-2000,-11736
3985,-2132,13818
-1407,5071,-4083
-2132,-2740,14912
790,1035,-9344
1405,-2841,14396
-3019,5832,1442
3484,-8504,1096
-2886,10214,-3421
1904,-11061,12930
-498,8966,3832
2942,-8371,-3093
-3023,6668,18891
2270,-5323,3194
-2870,7136,2468
2560,-4963,-1597
-1330,5758,17887
-160,-7655,-11917
-291,8491,14501
-770,-10656,-3649
-2589,12192,14424
1039,-10052,-9727
1534,8022,15666
-2659,-3132,-11761
3319,934,7692
-2473,-3308,-361
1639,6219,15703
-363,-3852,-10444
3045,-1857,18330
-3413,4942,2554
627,-5933,12554
787,3996,-7415
366,-3877,14962
-1974,5139,-537
3645,-7469,-783
-2974,8989,4642
4132,-11026,11976
-1932,12169,538
1386,-9880,-1979
-2662,8365,17310
1669,-3893,-11511
-1959,2145,7012
2750,-4577,702
-2952,7285,15222
-483,-7794,-10625
1123,7654,19289
-831,-7023,1702
213,8813,12554
1282,-9799,-7422
370,8731,15974
-1944,-4232,-2106
3385,68,15323
-3223,1286,-2383
3770,1901,13254
-1724,-3428,-10149
1196,-180,17815
-1948,4081,-3549
2872,-8020,5319
-1580,9097,-5024
923,-8815,15228
-351,6793,-387
3068,-7395,1703
-3848,7936,15702
2782,-7648,5884
-2869,9326,-1099
1821,-9946,1613
-1967,8892,15399
1311,-4908,-11654
-695,800,15373
1195,-62,-1457
-3471,3391,12501
1855,-9110,-10158
1682,8675,18563
-1667,-5315,-4922
2618,4569,6305
-1060,-6957,-5215
485,8902,15722
-395,-6256,-1649
2969,126,3350
-3902,2735,749
2869,-2972,11693
-2773,95,-7101
1511,-596,17513
-2095,3390,-4952
1832,-6469,3791
-824,9605,369
2767,-10789,14326
-1225,10767,-2935
945,-8535,2530
-3772,8700,13880
2607,-5972,-9460
-3076,5773,4202
2939,-8093,4204
-2574,9554,13050
572,-6973,-10299
307,902,21188
213,1880,415
-1043,-1849,11021
2392,-1260,-6782
308,591,18096
-1824,-6083,-6212
2264,2440,5295
-3503,-2768,-811
2202,6218,14809
-970,-6992,-4011
827,2439,4055
-3961,2262,12448
2905,-6695,-8463
-3293,6583,-5367
2918,-5146,16507
-2316,4056,-4227
992,-6126,6788
-69,8127,11855
522,-8908,8752
-1403,10008,-4057
999,-9646,5417
-2222,8739,11815
2832,-6633,-10028
-1103,3281,14324
3081,-4198,2133
-3585,7593,9793
2244,-7976,-9402
1164,3419,20174
-704,1646,-8722
1537,-6010,8758
500,5484,-5144
-971,-3576,16794
-776,3042,-5421
2613,2546,8591
-3656,130,10436
2821,547,9618
-2218,-3758,-4902
803,2860,6665
-2270,1394,10350
3185,-5039,-9260
-1266,8935,13566
3527,-8778,15463
-3436,7791,-6036
2269,-6659,7336
810,8021,9398
-420,-7570,-5935
-3639,8604,900
2812,-10621,7900
-1695,10344,9966
1787,-8339,-8529
-965,3324,21511
1060,-899,518
-2005,1733,8311
3016,-5025,-5346
-101,3907,19158
-1563,705,-9459
1050,-4517,9662
-3039,8342,-3385
126,-7688,15614
-234,6531,-6886
903,-5877,8889
-3968,7683,7864
3439,-4454,-4557
-3686,3204,-192
2667,-513,8996
-1386,1027,8824
2080,-4588,-7758
-1439,7515,21196
1299,-8814,794
-2252,8968,7153
3029,-8174,9234
-339,7738,7324
-1419,-7641,-7302
713,5832,11423
-2708,-7757,6149
-526,10561,6464
2206,-9791,-7467
-105,5794,20229
156,-438,-11109
304,-3529,9421
1782,1820,-3750
-2139,929,16983
-1002,-56,-8290
2115,-4057,13446
-2698,7036,6632
2206,-8505,11731
-1101,8190,-6598
403,-7476,10589
-2139,7287,5699
3968,-7737,-6034
-1944,6699,10150
4430,-5261,7505
-2896,3784,5242
2058,-4292,-6541
-669,6785,19862
418,-8354,-11601
-178,10109,9142
2052,-11427,11189
-2470,9839,6183
-1031,-8619,-5451
1954,5629,20174
-2337,-3731,1853
1829,5335,4691
-613,-7861,-3227
420,6674,18759
-860,-1482,-11431
95,-2666,13205
-1734,5758,-4236
-1769,-3841,15232
592,2051,-8962
1310,-3473,13522
-3234,6154,2665
3549,-8522,129
-3150,10218,-2861
2141,-11325,12256
-622,9335,4897
2868,-8508,-4108
-2821,6306,19472
2090,-4711,2600
-2797,6425,3403
2711,-5661,-2372
-1169,6219,18227
-482,-7718,-11809
-164,8096,13951
-1236,-10263,-4042
-2285,12146,14760
831,-10136,-4302
1481,7747,18691
-2909,-2597,-11913
3411,-16,8196
-2750,-2262,-1129
-2885,5271,16065
-851,-3127,-10143
1576,-2356,17526
-1510,5402,3203
1029,-6643,12669
393,4973,-7361
373,-4770,14212
-1997,5587,753
3857,-7666,-1927
-2756,8608,5919
4315,-10746,11169
-2155,12178,1546
1564,-10052,-3018
-2277,8150,17999
1355,-3301,-11780
-1608,9934,7556
2678,-10364,-238
-2960,8181,15657
-684,-8059,-10505
1340,7350,18515
-1177,-6343,2332
593,8174,12658
828,-9507,-7457
348,8440,17084
-1971,-3572,-12038
3650,-607,15043
-2994,2424,-3004
4105,554,13812
-1943,-2202,-10013
1370,-982,16960
-2735,4557,-2192
3122,-8294,4251
-1935,9525,-4676
1265,-9652,14647
-346,7408,875
3067,-7725,288
-3661,7678,16692
2706,-7142,5082
-2936,8848,-134
2010,-9827,647
-1779,8720,16272
860,-4310,-11898
-575,133,15309
611,1171,-2233
-3298,11885,13111
1621,-9458,-10159
1670,8603,17848
-1953,-4635,-3668
2834,3542,5347
-1491,-5940,-5028
868,8298,15251
-352,-5660,-10668
3031,-425,20151
-3817,3396,1116
2828,-3884,12081
-2883,1211,-7219
1720,-1576,16896
-1945,3824,-3693
1413,-6787,2494
-3343,9586,1596
3234,-10990,13780
-1424,11317,-1948
1027,-8971,1167
-3503,8677,14957
2357,-5370,-10173
-2799,4799,4944
2913,-7167,3187
-2750,9080,13736
232,-6397,-10558
600,293,20766
-60,2643,653
-676,-2778,11553
2107,-109,-7047
349,8929,17530
-1922,-5583,-5162
2621,1743,4019
-3482,-1615,212
2678,5083,14391
-1186,-6105,-3081
921,1740,2717
-3783,2794,-6538
2699,-7203,7508
-3128,7395,-5337
2936,-6307,16234
-2494,4848,-3162
2703,1775,21422
-3828,976,239
2919,-601,10225
-2438,-2608,-6402
1017,1766,18602
-1799,2006,-7517
1847,-5552,6941
-3422,9273,-1873
1468,-9604,15234
-738,8904,-5113
800,-7321,5818
-4020,8290,10960
3130,-7094,-7145
-3556,7778,1960
2889,-9939,6711
-1953,10271,11066
1411,-7984,-9281
-521,2547,21542
802,-9008,292
-1715,9848,9322
2862,-9251,-5962
71,8530,18914
-1690,-7058,-8538
1449,4189,8295
-3276,-5475,-2817
834,8718,8730
-485,-8694,-8911
854,4305,20348
-4050,956,-9723
3341,-5241,9225
-3624,4361,-4833
2842,-2050,16931
-841,2013,-6508
2442,-5089,10346
-3364,7764,9076
2631,-9013,10496
-1846,9444,-5585
626,-8773,8082
-2248,8104,8799
3571,-7376,-8223
-1511,5064,12559
3907,-6712,4917
-3267,9754,7544
2231,-9359,-8154
351,5129,20332
-112,277,-10555
715,-4350,9341
1376,-11056,-4355
-1812,10323,16981
-929,-8521,-7466
2273,4123,11894
-3119,-1788,7814
2438,2982,11142
-1511,-6041,-4764
517,4980,19124
-2206,10,-10315
3824,-3871,11039
-1695,7690,-4014
4258,-6556,15601
-3113,5074,-7723
2190,-5109,10556
-3759,7190,6061
3564,-8233,-2946
-3550,9787,-1201
2503,-11359,10238
-1084,10081,7474
2466,-8634,-6566
-1944,4900,20766
1599,-2844,1333
-2478,4224,5910
2994,-7057,-3973
-649,5903,19015
-1143,-755,-10936
366,-3256,12173
-2292,6805,-4155
-1204,11319,15440
271,-10041,-8379
1174,6550,11996
-3543,-1072,4420
3578,-2406,-1482
-3429,503,-2064
2333,2546,16708
-822,-1090,-9083
2687,-3506,14846
-2373,6610,5385
1849,-8010,12130
-629,7242,-6967
410,-6604,11830
-2093,6720,4059
4053,-7812,-4812
-2212,7345,8899
4478,-9557,8808
-2633,11720,4069
1928,-10169,-5528
-1162,7101,19416
725,-1781,-11805
-620,-1337,8857
2294,-776,-2193
-2679,9376,16524
-981,-8531,-9651
1776,6241,16226
-1979,-4637,4346
1470,6319,12435
-135,-8484,-7210
351,7351,12976
-2035,-2107,-11756
4005,-2031,13892
-2503,4844,-4011
4482,-2452,14841
-2383,777,-9425
1764,-2726,14622
-1699,5723,1179
3458,-8507,1350
-2847,10203,-3542
1893,-11006,13010
-480,8887,3669
2993,-8383,-2906
-3096,6754,18796
2248,-5437,3225
-2909,7174,2405
2550,-9063,-1522
-1359,7919,17844
-136,-2860,-11951
-320,-1385,14598
-685,3711,-3681
-2644,-1056,14426
1086,-10101,-9762
1557,8092,15840
-2655,-3207,-421
3337,970,2763
-2466,-3355,-4130
1595,6280,13857
-406,-3925,2294
3043,-1783,18411
-3409,4856,2440
2484,-5888,12635
-2929,3924,-7422
2312,-3847,15097
-1596,5107,-687
325,-7450,-686
-488,9023,4548
4078,-11026,12048
-1924,12159,424
1364,-9856,-1841
-2708,8406,17189
1683,-3980,-11425
-2034,2290,6778
2786,-4716,836
-2952,7333,15144
-467,-4823,-10611
1104,-1145,19345
-803,4154,1782
167,-4945,12450
1259,2603,-7370
360,-2793,15985
-1952,-4249,-2129
3369,75,824
-3202,1228,3092
3760,1989,12921
-1688,-3489,-694
1188,-119,-436
-3148,4051,-3535
1984,-7998,5293
-2378,9056,-5031
2814,-8800,15188
-2958,6749,-404
-171,-7375,1737
874,7912,15599
-456,-7666,5948
-261,9346,-1149
1750,-9914,1703
-1968,8895,15337
1323,-4920,-11611
-701,860,15353
1218,-123,-1431
-3470,3476,12479
1837,-4761,-10170
1685,739,18619
-1625,3462,-5035
2534,-7662,6451
-985,-7060,-5250
432,8962,15750
-424,-6335,-1747
2940,189,3465
-3925,2671,14403
2874,-2930,6884
-2777,18,-7057
1479,-553,17509
-2096,3297,-4936
1853,-6450,3859
-839,9655,317
1890,-10784,14340
-3581,10757,-2945
1971,-8508,2549
1612,8654,13794
2624,-5953,-9389
-3113,5842,4028
2899,-8144,4235
-2548,9589,13007
607,-6918,-10310
283,924,21127
231,1873,374
-1027,-1808,11023
2389,-1266,-6783
262,589,18110
-1859,2693,-6244
2262,-6042,5345
-3510,9558,-758
2171,6217,14817
-978,-6999,-3969
849,2487,4027
-3959,2278,12511
2897,-6750,-8474
-3332,6619,3121
2900,-5170,5411
-2305,4053,-4195
983,-6068,6754
-62,8101,11899
508,-8891,8732
-1372,10016,-4058
2682,-9634,5357
220,8726,11838
-1823,-6558,-10037
-1101,3264,14301
2992,-4120,2119
-3565,7521,9761
2216,-7910,-9427
1169,3412,20124
-733,1664,-8684
1545,-6058,8734
518,5555,-5136
-937,-3584,16728
-740,3024,-5386
2600,-5586,8553
-3672,8010,10482
2789,-8999,9554
-2198,9862,-4885
802,2815,6637
-2261,1384,10341
3205,-5070,-9218
-1282,8876,13476
3507,-8763,3446
-3422,7797,8742
2240,-6669,7296
831,7983,9455
-435,-7539,-5923
1163,8572,984
945,-10582,7795
-1352,10376,10036
-864,-8307,-8560
2443,3295,21463
1080,-783,451
