Ax,Ay,Az
-4506,10704,-5638
-1629,-10653,10912
6446,2061,6253
-5824,8229,-4743
718,-11757,13049
5076,-11776,2858
-6649,7589,-2944
3035,2982,14111
3179,-10891,-288
-6874,10069,-211
4947,-949,14054
1110,-8769,-2949
-6173,11487,-4015
6172,-4978,4822
-1142,-5573,11941
-4616,11762,-5433
6795,-8320,8082
-3452,-1787,9353
-2681,10541,-5624
6781,-10604,10993
6411,2082,6188
-5897,8162,-4694
761,-11721,13072
5056,5769,2827
-6630,4741,-2792
3065,-11418,14146
3129,8957,-310
-6853,926,-149
5043,-9955,14029
1141,10969,-2962
-6150,-3095,3169
6212,-7195,12897
-1169,11781,-4910
-4567,-6894,6571
6832,-8315,10642
-3520,-1737,-5657
-2612,10517,9675
6739,-10718,7733
-5316,2238,-5264
-400,8073,12140
5860,-11775,13109
-6389,5953,2735
1929,4751,-2817
4117,-11494,14137
-6834,9016,-383
4171,785,-29
2090,-9818,14085
-6630,11023,-3073
-6116,-3270,3292
6250,-7094,12835
-1248,11912,-4873
-4557,-6838,6649
6784,-3598,10693
-3557,11326,-5642
-2600,-9752,9711
6744,310,7773
-5358,9509,-5261
-389,-11455,12222
5803,4262,4401
-6374,6558,-3864
2039,4711,13719
4073,-11425,1074
-6855,9026,-1452
4152,750,14221
2042,-9814,-1832
-6596,11001,1583
5749,-3275,13572
-90,-7066,-4148
-5400,11803,4968
6575,-6876,6702
-2419,-3416,10633
-3560,11253,-5687
6869,-9796,9719
-4555,375,7687
-1526,9443,-5264
6401,-11456,12164
-5925,4159,4373
793,6472,-3774
1996,-11737,13781
4056,7635,1055
-6856,2685,-1430
4206,-10759,14272
2067,10168,-1842
-6636,-1273,1598
5715,-8601,13561
-36,11630,-4085
-5397,-5094,4949
6590,-5457,11873
-2441,11685,-5428
-3632,-8430,8190
6890,-1698,9330
-4536,266,-5600
-1578,9702,10915
6431,-11369,6136
-5882,4036,-4660
758,6568,13041
5047,-11771,2787
-6669,7554,-2835
3075,2859,14129
3148,-10809,14250
-6860,10073,-1775
5014,-1104,1479
1130,-8616,13493
-6179,11402,-4107
6246,-5014,4919
-1214,-5517,11886
-2347,11713,-5427
-3675,-8345,8109
6863,-1796,9407
-4492,10656,-5638
-1644,-10686,10779
6456,1940,6234
-5830,8301,-4701
706,-11746,12983
5068,5744,2922
-6638,4862,-2882
3004,-11448,14144
3188,8863,-285
-6849,1000,-151
4963,-9889,14062
1158,-8713,-2941
-6239,11659,3024
6209,-4890,12904
-1025,-5706,-4836
-4662,11746,6391
6761,-8273,10812
-3406,-1882,-5658
-2741,10724,-5660
6760,-10675,10839
-5238,2020,6285
-551,8301,-4753
5924,-11679,12966
-6314,5633,2841
1803,4860,-2878
2981,-11440,14134
3183,8800,-235
-6853,1054,-233
4931,-9927,14079
1189,10877,-2874
-6221,-2952,3013
6167,-7370,12953
-1042,11824,-4797
-4664,-6634,6316
6758,-3931,10860
-3366,11457,-5598
-2805,-9479,9428
6760,-105,8057
-5218,1889,-5349
-608,8372,12025
5958,-11746,4752
-6289,5640,-3976
1761,5130,13582
4266,-11362,1328
-6778,8703,-1675
4010,1099,14208
2244,-9985,-1557
-6662,10814,-2856
5619,-2848,2937
144,-7418,12999
-5576,11757,-4807
6553,-6581,6319
-2191,-3922,10839
-3816,11467,-5622
6857,-9355,9364
6781,-177,8032
-5175,9717,-5325
-641,-11260,11920
5931,3760,4761
-6289,6841,-4018
1710,-11756,13586
4263,7187,1474
-6810,3228,-1743
3899,-10913,14221
2298,9866,-1491
-6681,-742,1242
5600,-8882,13694
153,11453,-3890
-5570,11760,4619
6546,-6512,12091
-2190,-3958,-5352
-3848,11354,7923
6901,-9493,9597
-4366,-108,-5669
-1828,9753,10762
6517,-11322,11969
-5800,3762,4799
528,6998,-4009
5219,-11731,13565
-6621,7162,1460
2842,3196,-1805
3311,-10935,14232
-6874,9837,-1529
4881,-686,1215
5590,-8911,13678
191,11406,-3893
-5624,-4694,4568
6558,-5812,11997
-2130,11623,-5391
-3808,-8104,7867
6891,-2131,9601
-4323,10743,-5623
-1795,-10529,10730
6519,1759,6537
-5765,8479,-4830
479,-11758,12901
5267,5513,3193
-6619,5262,-3102
2809,3410,14046
3403,-11032,66
-6872,9809,-484
4785,-582,14134
1355,-9028,-2665
-6369,11257,2811
6129,-4510,4449
-853,-5962,12175
-4874,11757,-5296
6760,-7935,7670
-3206,-2354,9781
-2918,10852,-5694
-1935,-10446,10579
6547,1583,6667
-5738,8625,-4960
356,-11704,12781
5320,5444,3362
-6595,5455,-3232
2720,-11635,14023
3460,8508,147
-6896,1583,-604
4710,-10260,14179
1447,10704,-2597
-6426,-2231,2655
6082,-7637,13154
-800,11692,-4586
-4907,11770,5939
6695,-7819,11205
-3058,-2519,-5587
-3023,10936,9074
6844,-10345,8459
-5043,1414,-5446
-889,8812,11678
6105,-11637,5186
-6193,5100,-4234
1468,5578,-3253
4496,-11596,13957
-6776,8342,289
3668,1731,-767
2552,-10319,14146
-6751,10591,-2495
5400,-2242,2418
6037,-7825,13211
-645,11828,-4491
-5009,-6006,5749
6723,-4597,11297
-2975,11571,-5617
-3151,-9134,8951
6847,-728,8547
-4941,10093,-5490
-1003,-10998,11619
6179,3219,5276
-6157,7288,-4287
1370,-11797,13510
4609,6788,1939
-6779,3756,-2158
3613,-11196,14258
2593,-10366,-1077
-6811,10595,753
5385,-2152,13871
535,-7830,-3618
-5798,11665,4131
6437,-6015,12399
-1816,-4541,-5187
-4104,11563,-5588
6890,-9109,8912
-4038,-734,8550
-2124,10124,-5492
6618,-11025,11618
-5603,3216,5269
152,7326,-4339
5487,-11824,13411
4606,6707,1979
-6818,3850,-2303
3614,-11191,14225
2673,9545,-1056
-6846,72,651
5319,-9230,13855
573,11246,-3545
-5882,-4077,3983
6441,-6437,12465
-1744,11794,-5159
-4165,-7588,7271
6856,-2813,10129
-4002,11119,-5656
-2170,-10193,10257
6656,-10921,7058
-5595,3087,-5037
97,7447,12614
5513,-11789,3762
-6529,6620,-3425
2406,3952,13972
3738,-11228,14241
-6875,9462,-948
4495,140,564
1727,-9473,13847
-6470,11204,-3416
-5924,-3891,3807
6400,-6589,12533
-1618,11792,-5155
-4251,-7457,7137
6858,-2954,10212
-3900,11124,-5688
-2309,-10101,10055
6674,866,7253
-5511,9177,-5130
-69,-11573,12445
5594,4718,3926
-6460,5959,-3572
2315,-11738,13844
3845,8047,691
-6872,2276,-1074
4418,-10541,14221
1798,-9524,-2155
-6508,11196,2063
5921,-3747,13431
-360,-6682,-4323
-5228,11920,5411
6707,-7174,11547
-2690,-3180,-5451
-3359,11178,8587
6863,-10039,8947
-4758,754,7385
-1285,9113,-5130
6304,-11539,12371
-6039,4564,4035
1065,6112,-3608
4831,-11658,13766
-6773,7792,682
-6867,2279,-1139
4339,-10557,14167
1856,10310,-2144
-6499,-1688,1975
5900,-8290,13390
-320,11624,-4304
-5238,-5551,5301
6645,-5036,11614
-2675,11665,-5522
-3430,-8652,8520
6882,-1385,8913
-4701,10315,-5493
-1279,-10914,11240
6280,2582,5774
-6000,7814,-4524
1023,6130,13232
4825,-11760,2448
-6729,7860,-2581
3329,2436,14222
2903,-10526,-708
-6837,10198,282
5144,-1586,14002
884,-8358,13459
-6043,11544,-4219
6319,-5412,5216
-1376,-5183,11732
-4410,11673,-5494
6824,-8625,8392
-3689,-1440,9129
-4618,10489,-5596
-1426,-10813,11001
6396,2290,5842
-5925,7942,-4548
955,-11773,13114
4919,6045,2559
-6714,4506,-2629
3229,-11308,14172
2993,9108,-606
-6856,571,159
5157,-9700,14001
915,11084,-3204
-6071,-3394,3457
6312,-6877,12748
-1344,-5250,-4968
-4481,11670,6786
6819,-8568,10548
-3624,-1490,-5652
-2529,10662,9666
6746,-10689,7603
-5320,2316,-5162
-336,8006,-4588
5760,-11780,13111
-6354,6027,2657
2029,4544,-2680
3175,-11382,14154
3026,9063,-478
-6854,686,8
5061,-9837,13988
1030,10997,-3047
-6110,-3216,3295
6225,-7117,12812
-1255,11780,-4926
-4519,-6940,6634
6806,-3562,10634
-3604,11327,-5717
-2610,-9768,9663
6731,311,7759
-5358,9547,-5295
-423,-11480,12132
5819,4129,4458
-6329,6560,-3887
1965,-11798,13758
4122,7553,1154
-6901,8977,-1511
4129,999,14212
2085,-9767,-1743
-6590,10871,1572
5713,-3132,13595
-84,-7124,-4034
-5457,11749,-4864
6601,-6841,6571
-2385,-3675,10743
-3671,11337,-5645
6866,-9698,9629
-4475,224,7740
-1581,9417,-5313
6466,-11375,12149
5819,4070,4468
-6367,6524,-3882
1921,-11708,13731
4159,7513,1164
-6853,2864,-1581
4092,-10800,14243
2118,10079,-1769
-6652,-1115,1486
5738,-8688,13472
26,11370,-4098
-5444,-5013,4910
6563,-5522,11891
-2343,11662,-5386
-3696,-8313,8119
6883,-9651,9432
-4485,116,-5603
-1687,9605,10919
6442,-11360,6267
-5869,4015,-4730
685,6664,13038
5097,-11715,2881
-6647,7287,1234
2940,2940,-1571
3219,-10831,14224
-6885,9984,-1627
4979,-1015,1385
1138,-8679,13624
-6205,11455,-4055
6208,-4909,4792
6587,-5629,11972
-2305,11733,-5414
-3753,-8203,8012
6875,-2041,9366
-4376,10700,-5579
-1688,-10635,10833
6421,2012,6321
-5865,8275,-4763
636,-11711,13000
5133,5751,2964
-6668,4910,-2932
2998,-11482,14136
3232,8856,-216
-6906,1050,-212
4948,-760,14049
1150,-8704,-2914
-6137,11369,3096
6177,-4859,12920
-1066,-5733,-4784
-4688,11706,6364
6809,-8155,10897
-3382,-2030,9517
-2794,10744,-5623
6771,-10587,10773
6485,1898,6438
-5817,8396,-4834
537,-11724,12926
5169,5610,2976
-6620,4910,-3055
2948,-11492,14117
3324,8724,-170
-6916,1219,-394
4809,-10068,14124
1332,10839,-2779
-6276,-2749,2801
6144,-7521,12963
-903,11744,-4673
-4765,-6313,6188
6794,-4158,10992
-3234,11418,-5599
-2916,-9422,9275
6813,-320,8259
-5118,1663,-5369
-753,8565,11886
6010,-11689,4957
-6222,5426,-4117
1623,5293,13572
4384,-11563,1653
-6845,8547,-1941
3846,1485,-572
2466,-10119,14117
-6728,10712,-2660
5520,-2540,2629
368,-7664,13102
-5705,11717,-4638
6458,-6231,5922
-1949,-4324,11111
-3132,11502,-5607
-3035,-9089,9057
6788,-538,8347
-5016,9943,-5435
-893,-11155,11661
6115,3322,5148
-6204,7192,-4251
1464,-11800,13526
4477,6920,1800
-6789,3601,-2076
3734,-11107,14183
2571,9708,-1175
-6755,-235,871
5428,-9230,13837
433,11308,-3606
-5772,11684,4177
6463,-6090,12376
-1856,-4535,-5153
-4057,11581,7444
6888,-9178,10017
-4071,-664,-5667
-2089,10067,-5464
6611,-11185,11660
-5673,3287,5208
208,7382,-4248
5406,-11724,13426
-6507,6762,1892
2552,3752,-2176
3602,-11136,14193
2626,9573,-1107
-6822,-132,681
5385,-9316,13833
530,11366,-3558
-5836,-4054,3992
6437,-6408,12435
-1783,11845,-5168
-4151,-7630,7312
6876,-2785,10104
-3988,11042,-5665
-2169,-10219,10279
6627,1148,7080
-5623,8991,-4992
114,-11621,12589
5488,4912,3749
-6496,6628,-3430
2445,4069,13885
3687,-11141,492
-6844,9435,-905
4499,61,14210
1693,-9409,-2247
-6459,11221,-3462
5950,-3912,3870
-460,-6546,12515
-5161,11842,-5135
6665,-7487,7139
6865,-2898,10208
-3897,11089,-5755
-2291,-10155,10180
6678,983,7179
-5565,9055,-5106
-30,-11589,12433
5580,4689,3923
-6431,6008,-3552
2324,-11730,13894
3781,8000,694
-6896,2201,-1088
4453,-10556,14225
1823,10416,-2158
-6525,-1772,2050
5883,-8128,13429
-374,11613,-4387
-5176,-5677,5470
6690,-4892,11573
-2686,-3090,-5511
-3325,11154,8618
6845,-9970,8896
-4770,678,-5492
-1215,9103,11304
6282,-11485,5672
-6073,4567,-4448
1083,6055,-3587
4830,-11678,13887
-6731,7911,713
3370,2300,-1172
2838,-10578,14200
-6842,10368,-2149
5246,-1689,1848
780,-8401,13345
-300,11602,-4274
-5223,-5517,5269
6661,-5051,11592
-2665,11694,-5485
-3399,-8730,8525
6874,-1313,8938
-4688,10440,-5502
-1297,-10804,11255
6286,2621,5775
-6013,7782,-4485
1016,-11801,13268
4847,6288,2463
-6741,4327,-2533
3339,2413,14230
2939,-10647,-661
-6885,10329,258
5162,-1562,13990
871,-8310,-3291
-6032,11582,3601
6333,-5485,12675
-1454,-5138,11654
-4416,11708,-5496
6854,-8708,8460
-3761,-1286,8966
-2438,10544,-5572
6721,-10783,11169
-5430,2531,5785
-6035,7852,-4533
999,-11780,13208
4871,6260,2422
-6705,4314,-2562
3315,-11328,14204
2924,9227,-658
-6857,431,224
5167,-9633,14024
891,11191,-3220
-6050,-3475,3470
6311,-6914,12728
-1378,11903,-4968
-4444,-7086,6850
6821,-3348,10518
-3733,11244,-5645
-2471,10474,9889
6718,-10896,7543
-5381,2553,-5174
-210,7883,12356
5706,-11779,4156
5725,4438,4102
-6405,6127,-3613
2154,-11663,13809
3901,-11315,916
-6835,9192,-1273
4323,462,14255
1915,-9647,-2015
-6564,11107,1835
5792,-3522,13471
-207,-6866,-4218
-5290,11688,5146
6665,-7057,6885
-2609,-3344,10407
-3486,11187,-5622
6854,-9877,9838
-4661,574,7535
-1392,9340,-5221
6333,-11489,12291
-5995,4408,4192
915,6264,-3701
4912,-11737,13726
3986,7737,994
-6871,2689,-1341
4226,-10695,14199
2004,10185,-1912
-6610,-1371,1709
5792,-8465,13498
-155,11606,-4187
-5323,-5149,5106
6662,-5245,11647
-2503,11595,-5407
-3531,-8556,8350
6876,-1492,9117
-4609,10474,-5555
-1411,-10853,11172
6332,-11473,5937
-5970,4326,-4564
908,6293,13190
4938,-11747,2591
-6714,7732,-2674
3186,2719,14143
3039,-10765,-472
-6861,10198,74
5049,-1369,1703
948,-8487,13528
-6081,11621,-4167
6267,-5261,4979
-1315,-5408,11786
-4514,11762,-5463
6824,-8542,8243
6864,-1587,9216
-4594,10596,-5603
-1432,-10820,11070
6366,2329,5997
-5934,8076,-4631
865,-11774,13122
4993,6036,2655
-6696,4579,-2722
3180,-11428,14109
3069,8935,-471
-6840,737,82
5052,-9798,14003
994,10989,-3045
-6119,-3272,3310
6257,-5181,12823
-1224,-5403,-4905
-4549,11733,6660
6840,-8530,10694
-3613,-1608,-5656
-2588,10547,9745
6787,-10612,7656
-5373,2290,5946
-316,7997,-4586
5778,-11724,13101
-6375,5904,2709
1975,4689,-2767
4091,-11421,14127
-6871,8994,-424
4158,813,-36
5044,-9790,14044
1057,11000,-3063
-6163,-3172,3237
6236,-7041,12817
-1216,11773,-4958
-4568,-6935,6612
6821,-3610,10690
-3582,11321,-5670
-2654,-9723,9653
6788,268,7783
-5350,2087,-5205
-432,8194,12100
5825,-11769,4506
-6381,5860,-3856
1909,4769,13743
4165,-11465,1231
-6847,8910,-1557
4106,931,14269
2181,-9893,14074
-6660,10977,-2996
5710,-3128,3171
12,-7127,12839
-5486,11732,-4879
6618,-6873,6557
-2354,-3689,10712
-3687,11320,-5683
6894,-9709,9640
-4468,228,7755
-1551,9525,-5271
-407,-11315,12138
5800,4158,4406
-6409,6469,-3834
1975,-11749,13742
4132,7566,1127
-6847,2799,-1506
4158,-10763,14233
2097,10127,-1829
-6652,-1223,1576
5734,-8574,13574
-35,11565,-4149
-5453,-5116,4987
6617,-5345,11851
-2421,-3548,-5449
-3644,11313,8261
6886,-9776,9285
-4575,338,-5590
-1531,9509,11020
6429,-11402,6034
-5940,4065,-4589
799,6405,13086
5007,-11722,13776
-6692,7641,1073
3160,2659,-1417
3074,-10717,14246
-6881,10183,-1868
5092,-1303,1661
1018,-8542,13538
-86,11565,-4130
-5437,-5205,5020
6629,-5378,11821
-2470,11719,-5477
-3614,-8493,8109
6933,-1769,9179
-4557,10531,-5576
-1502,-10775,11004
6386,2298,6068
-5924,8071,-4644
850,-11793,13148
4990,6015,2672
-6674,4594,-2745
3209,-11419,14097
3098,9087,-427
-6868,10169,43
5089,-1310,14019
960,-8540,-3118
-6077,11578,3381
6325,-5277,12766
-1311,-5307,-4970
-4484,11711,-5455
6821,-8584,8311
-3624,-1546,9115
-2554,10403,-5576
6756,-10750,11185
-5402,2392,5965
-281,7960,-4559
5753,-11775,13141
4975,6058,2632
-6724,4554,-2697
3214,-11395,14177
3041,9105,-509
-6873,653,79
5104,-9739,14022
1006,11015,-3114
-6137,-3264,3253
6281,-7202,12707
-1253,11758,-4874
-4514,-6942,6628
6799,-8517,10661
-3587,-1634,-5675
-2618,10579,9703
6783,-10801,7748
-5322,2265,-5271
-436,8111,12149
5843,-11767,4440
-6368,5949,-3868
1947,4952,-2733
4111,-11306,14071
-6773,8867,-327
4110,861,-89
2091,-9852,14048
-6632,10950,-3003
5723,-3102,3178
-13,-7215,12856
-5498,11784,-4863
-4642,-6775,6519
6800,-3734,10764
-3466,11366,-5677
-2726,-9545,9580
6789,166,7905
-5255,9561,-5285
-510,-11370,12079
5866,3998,4584
-6320,6642,-3898
1869,-11776,13640
4208,7293,1328
-6791,3067,-1602
4044,-10880,14195
2186,9971,-1601
-6688,-930,1332
5659,-2904,13673
122,-7434,-3964
-5556,11765,4706
6506,-6662,11989
-2243,-3875,-5377
-3766,11389,7937
6887,-9516,9370
-4408,-204,7918
-1725,9647,-5276
6445,-11300,11934
-5820,3819,4740
611,6755,-3947
5175,-11753,13632
-6618,7297,1419
2903,3123,-1726
3942,-10901,14239
2280,9949,-1541
-6713,-864,1305
5623,-8735,13686
133,11392,-3943
-5527,-4836,4704
6587,-5734,12025
-2216,11741,-5370
-3811,-8187,7932
6914,-1992,9553
-4363,10760,-5641
-1766,-10475,10809
6501,1928,6416
-5795,8380,-4795
569,6833,12936
5205,-11799,3022
-6659,7331,-3011
2902,3222,14017
3285,-10961,-119
-6873,9922,-330
4825,-777,14070
1265,-8852,13636
-6252,11457,-3910
6173,-4758,4668
-1023,-5707,12013
-4740,11668,-5396
6783,-8242,7988
-3374,-1960,9481
-4422,10648,-5607
-1702,-10639,10885
6471,1999,6338
-5848,8396,-4688
648,-11696,12948
5126,5685,2970
-6636,4909,-2885
2990,-11462,14093
3221,8829,-251
-6900,1043,-206
4894,-9950,14071
1195,-8790,-2908
-6203,11450,3019
6175,-4782,12858
-1005,-5519,-4891
-4647,11659,6442
6831,-8289,10805
-3440,-1916,-5665
-2756,10721,9460
6798,-10657,10817
-5220,2001,6286
-582,8299,-4751
5909,-11750,12926
-6298,5630,2961
1843,5004,-2903
4253,-11503,14082
-6849,8769,-155
4013,1094,-235
2220,-10021,14122
1230,10872,-2856
-6259,-2917,3021
6200,-7339,12975
-1043,11797,-4800
-4714,-6576,6396
6835,-3880,10857
-3395,11410,-5609
-2821,-9580,9485
6775,-15,8009
-5209,9675,-5319
-573,-11324,12023
5919,3909,4639
-6305,6708,-3948
1816,-11741,13501
4241,-11341,1229
-6816,8744,-1637
4020,1074,14157
2212,-9972,-1589
-6702,10839,1294
5634,-2896,13621
142,-7367,-3944
-5584,11768,-4786
6539,-6565,6277
-2219,-3918,10887
-3810,11461,-5661
6911,-9400,9440
-4403,-108,7926
-1708,9632,-5263
-605,-11324,11956
5948,3827,4729
-6278,6770,-3968
1797,-11802,13690
4221,7322,1429
-6839,3133,-1700
3975,-10892,14279
2276,9936,-1568
-6742,-831,1304
5639,-8744,13727
183,11434,-3907
-5608,-4775,4642
6525,-5785,12085
-2173,11758,-5354
-3852,-8117,7850
6919,-9506,9624
-4352,-147,-5653
-1834,9915,10675
6562,-11145,6399
-5749,3628,-4800
510,6855,12843
5233,-11754,13588
-6620,7210,1527
2874,3242,-1867
3371,-10941,14254
-6916,9860,-1464
4824,-722,1169
1311,-8894,13700
-6307,11544,-3783
6160,-4588,4529
6525,-5904,12144
-2115,11860,-5267
-3886,-8028,7803
6881,-2215,9693
-4311,10832,-5608
-1820,-10559,10711
6523,1744,6531
-5778,8593,-4820
483,-11696,12821
5215,5491,3209
-6615,7174,-3091
2799,3264,14054
3332,-11016,-7
-6912,9884,-442
4862,-545,14020
1314,-8964,-2734
-6255,11361,2791
6138,-4586,12994
-929,-5927,-4689
-4818,11761,-5301
6788,-8038,7730
-3277,-2250,9702
-2925,10863,-5655
6815,-10480,10526
-5109,1498,6504
-736,8528,-4772
5977,-11699,12807
-6281,5414,3253
-6586,5177,-3086
2774,-11543,14095
3421,8607,47
-6907,1406,-429
4836,-10126,14150
1370,10753,-2705
-6295,-2631,2760
6137,-7583,13111
-859,11741,-4688
-4858,-6115,6180
6836,-4064,10966
-3228,11392,-5584
-2942,-9307,9204
6816,-440,8218
-5135,1612,-5369
-767,8576,11816
6026,-11674,4943
-6223,5368,-4137
1588,5265,13506
4409,-11587,1668
-6842,8545,96
3823,1681,-506
2468,-10061,14065
-6692,10605,-2581
5520,-2458,2653
387,-7688,13107
-5711,11664,-4623
6523,-6190,5979
-1946,-4299,11147
-3150,11526,-5559
-3049,-9218,9078
6827,-498,8380
-4983,10065,-5393
-878,-11159,11656
6114,3273,5212
-6211,7230,-4219
1442,-11810,13509
4528,6913,1845
-6813,3632,-2063
3698,-11123,14177
2528,9698,-1165
-6768,-184,817
5433,-9256,13803
452,-7872,-3616
-5844,11723,4135
6480,-6066,12371
-1849,-4473,-5226
-4104,11590,7434
6878,-9178,9969
-4116,-641,-5691
-2119,10167,-5460
6616,-11205,11623
-5629,3198,5231
174,7392,-4249
5421,-11723,13453
-6521,6735,1908
2594,3714,-2135
3614,-11159,14229
2616,9584,-1082
-6815,-156,736
5396,-9277,13863
539,11300,-3551
-5817,-4127,4065
6396,-6351,12359
-1773,11929,-5147
-4116,-7533,7342
6879,-2779,10020
-4047,11004,-5634
-2132,-10267,10343
6615,-11199,6923
-5654,3216,-5020
136,7314,12658
5451,-11812,3587
-6559,6824,-3355
2597,3735,14006
3639,-11037,275
-6912,9621,-781
4690,-279,14177
1553,-9266,13802
-6430,11313,-3648
6040,-4277,4139
-662,-6257,12280
-5013,11829,-5189
6767,-7653,7439
-2988,-2640,9953
-3123,10984,-5646
6873,-10310,10411
6646,1319,6923
-5642,8823,-4973
221,-11686,12671
5427,5138,3553
-6562,5574,-3315
2618,-11638,14028
3604,8385,232
-6921,1805,-692
4673,-10196,14174
1539,10534,-2504
-6440,-2267,2497
6046,-7836,13185
-686,11710,-4591
-4987,11814,5872
6741,-7755,11233
-3052,-2564,-5629
-3120,11188,8892
6869,-10270,8421
-4945,1297,-5420
-904,8794,11635
6084,-11660,12688
-6176,5166,3475
1476,5496,-3261
4528,-11593,14004
-6807,8401,287
3710,1698,-705
2574,-10314,14180
-6770,10798,-2433
-6373,-2202,2476
6026,-7881,13211
-738,11722,-4543
-5001,-6089,5898
6768,-4444,11247
-3058,11576,-5606
-3095,-9228,9068
6854,-564,8436
-5015,10215,-5391
-894,-11050,11644
6097,3273,5195
-6160,7216,-4225
1424,-11758,13435
4548,6822,1852
-6801,8406,-2117
3709,1715,14204
2559,-10316,-1156
-6771,10631,814
5412,-2332,13789
491,-7829,-3618
-5790,11744,-4568
6442,-5838,5828
-1880,-4368,11104
-3992,11435,-5538
6855,-9126,8983
-4107,-666,8520
-2036,10052,-5471
6625,-11165,11689
